pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
152.0,-89.0,-90.0,top,J1,671-0801,,6710801,Matra Alice,tht
135.95,-90.74,180.0,top,J2,,,PinHeader_1x08_P2.54mm_Vertical,Conn_01x08,tht
